StartTime,EndTime,AvgRate,total
2018/01/30 06:00:00,2018/01/30 08:00:00,199.37Mbps,179433130418
2018/01/30 08:00:00,2018/01/30 10:00:00,310.23Mbps,279203870610
2018/01/30 10:00:00,2018/01/30 12:00:00,475.89Mbps,428305104455
2018/01/30 12:00:00,2018/01/30 14:00:00,489.41Mbps,440470517484
2018/01/30 14:00:00,2018/01/30 16:00:00,623.06Mbps,560753630339
2018/01/30 16:00:00,2018/01/30 18:00:00,596.26Mbps,536633088641
2018/01/30 18:00:00,2018/01/30 20:00:00,511.25Mbps,460128745649
2018/01/30 20:00:00,2018/01/30 22:00:00,487.66Mbps,438891107019
2018/01/30 22:00:00,2018/01/31 00:00:00,455.25Mbps,409729030520
2018/01/31 00:00:00,2018/01/31 02:00:00,421.62Mbps,379455645017
2018/01/31 02:00:00,2018/01/31 04:00:00,397.83Mbps,358042808693
2018/01/31 04:00:00,2018/01/31 06:00:00,330.38Mbps,297345965983
2018/01/31 06:00:00,2018/01/31 08:00:00,425.71Mbps,383138034672
2018/01/31 08:00:00,2018/01/31 10:00:00,479.30Mbps,431372302495
2018/01/31 10:00:00,2018/01/31 12:00:00,608.43Mbps,547582544222
2018/01/31 12:00:00,2018/01/31 14:00:00,649.83Mbps,584846178594
2018/01/31 14:00:00,2018/01/31 16:00:00,662.56Mbps,596305680763
2018/01/31 16:00:00,2018/01/31 18:00:00,617.66Mbps,555892404592
2018/01/31 18:00:00,2018/01/31 20:00:00,671.31Mbps,604183292535
2018/01/31 20:00:00,2018/01/31 22:00:00,543.73Mbps,489353130939
2018/01/31 22:00:00,2018/02/01 00:00:00,565.63Mbps,509070124129
2018/02/01 00:00:00,2018/02/01 02:00:00,515.85Mbps,464260864036
2018/02/01 02:00:00,2018/02/01 04:00:00,400.54Mbps,360482143297
2018/02/01 04:00:00,2018/02/01 06:00:00,271.41Mbps,244267509652
2018/02/01 06:00:00,2018/02/01 08:00:00,246.58Mbps,221918989277
2018/02/01 08:00:00,2018/02/01 10:00:00,390.09Mbps,351080353049
2018/02/01 10:00:00,2018/02/01 12:00:00,560.99Mbps,504890805615
2018/02/01 12:00:00,2018/02/01 14:00:00,619.14Mbps,557223384754
2018/02/01 14:00:00,2018/02/01 16:00:00,722.94Mbps,650645517110
2018/02/01 16:00:00,2018/02/01 18:00:00,582.04Mbps,523834914925
2018/02/01 18:00:00,2018/02/01 20:00:00,521.89Mbps,469703267800
2018/02/01 20:00:00,2018/02/01 22:00:00,462.31Mbps,416078404417
2018/02/01 22:00:00,2018/02/02 00:00:00,408.36Mbps,367527949028
2018/02/02 00:00:00,2018/02/02 02:00:00,371.79Mbps,334606619825
2018/02/02 02:00:00,2018/02/02 04:00:00,287.39Mbps,258654327102
2018/02/02 04:00:00,2018/02/02 06:00:00,221.26Mbps,199132483800
2018/02/02 06:00:00,2018/02/02 08:00:00,208.13Mbps,187321059696
2018/02/02 08:00:00,2018/02/02 10:00:00,370.82Mbps,333741436360
2018/02/02 10:00:00,2018/02/02 12:00:00,512.16Mbps,460941652378
2018/02/02 12:00:00,2018/02/02 14:00:00,590.43Mbps,531390847716
2018/02/02 14:00:00,2018/02/02 16:00:00,662.83Mbps,596549103302
2018/02/02 16:00:00,2018/02/02 18:00:00,502.63Mbps,452365567623
2018/02/02 18:00:00,2018/02/02 20:00:00,437.32Mbps,393588381490
2018/02/02 20:00:00,2018/02/02 22:00:00,431.54Mbps,388384654384
2018/02/02 22:00:00,2018/02/03 00:00:00,419.79Mbps,377812647553
2018/02/03 00:00:00,2018/02/03 02:00:00,444.13Mbps,399715183398
2018/02/03 02:00:00,2018/02/03 04:00:00,316.17Mbps,284555218614
2018/02/03 04:00:00,2018/02/03 06:00:00,229.90Mbps,206909962416
2018/02/03 06:00:00,2018/02/03 08:00:00,187.01Mbps,168312967062
2018/02/03 08:00:00,2018/02/03 10:00:00,246.30Mbps,221669100204
2018/02/03 10:00:00,2018/02/03 12:00:00,300.43Mbps,270389470470
2018/02/03 12:00:00,2018/02/03 14:00:00,397.40Mbps,357663786475
2018/02/03 14:00:00,2018/02/03 16:00:00,435.84Mbps,392258665329
2018/02/03 16:00:00,2018/02/03 18:00:00,449.39Mbps,404446762241
2018/02/03 18:00:00,2018/02/03 20:00:00,358.66Mbps,322793272680
2018/02/03 20:00:00,2018/02/03 22:00:00,438.43Mbps,394584964651
2018/02/03 22:00:00,2018/02/04 00:00:00,444.40Mbps,399961919631
2018/02/04 00:00:00,2018/02/04 02:00:00,411.05Mbps,369943545938
2018/02/04 02:00:00,2018/02/04 04:00:00,304.07Mbps,273663854981
2018/02/04 04:00:00,2018/02/04 06:00:00,219.04Mbps,197134015849
2018/02/04 06:00:00,2018/02/04 08:00:00,170.21Mbps,153192751945
2018/02/04 08:00:00,2018/02/04 10:00:00,230.56Mbps,207504543928
2018/02/04 10:00:00,2018/02/04 12:00:00,317.14Mbps,285428136276
2018/02/04 12:00:00,2018/02/04 14:00:00,381.19Mbps,343074159786
2018/02/04 14:00:00,2018/02/04 16:00:00,410.73Mbps,369658917558
2018/02/04 16:00:00,2018/02/04 18:00:00,351.44Mbps,316292247834
2018/02/04 18:00:00,2018/02/04 20:00:00,462.89Mbps,416599488489
2018/02/04 20:00:00,2018/02/04 22:00:00,392.81Mbps,353526051146
2018/02/04 22:00:00,2018/02/05 00:00:00,445.78Mbps,401197868093
2018/02/05 00:00:00,2018/02/05 02:00:00,418.71Mbps,376839514593
2018/02/05 02:00:00,2018/02/05 04:00:00,335.80Mbps,302220964884
2018/02/05 04:00:00,2018/02/05 06:00:00,276.06Mbps,248456931158
2018/02/05 06:00:00,2018/02/05 08:00:00,271.13Mbps,244020760716
2018/02/05 08:00:00,2018/02/05 10:00:00,450.72Mbps,405652377613
2018/02/05 10:00:00,2018/02/05 12:00:00,611.17Mbps,550048577575
2018/02/05 12:00:00,2018/02/05 14:00:00,621.67Mbps,559501641609
2018/02/05 14:00:00,2018/02/05 16:00:00,637.63Mbps,573871107954
2018/02/05 16:00:00,2018/02/05 18:00:00,638.72Mbps,574846968883
2018/02/05 18:00:00,2018/02/05 20:00:00,632.61Mbps,569346565953
2018/02/05 20:00:00,2018/02/05 22:00:00,559.27Mbps,503341942749
2018/02/05 22:00:00,2018/02/06 00:00:00,547.28Mbps,492550667811
2018/02/06 00:00:00,2018/02/06 02:00:00,485.58Mbps,437024926565
2018/02/06 02:00:00,2018/02/06 04:00:00,394.55Mbps,355097065269
2018/02/06 04:00:00,2018/02/06 06:00:00,485.10Mbps,436591682855
2018/02/06 06:00:00,2018/02/06 08:00:00,361.50Mbps,325345970026
2018/02/06 08:00:00,2018/02/06 10:00:00,414.07Mbps,372661143233
2018/02/06 10:00:00,2018/02/06 12:00:00,538.74Mbps,484863778400
2018/02/06 12:00:00,2018/02/06 14:00:00,603.26Mbps,542935046944
2018/02/06 14:00:00,2018/02/06 16:00:00,602.45Mbps,542208244889
2018/02/06 16:00:00,2018/02/06 18:00:00,643.86Mbps,579469602884
2018/02/06 18:00:00,2018/02/06 20:00:00,597.97Mbps,538175519933
2018/02/06 20:00:00,2018/02/06 22:00:00,567.60Mbps,510837501460
2018/02/06 22:00:00,2018/02/07 00:00:00,527.28Mbps,474553196753
2018/02/07 00:00:00,2018/02/07 02:00:00,438.66Mbps,394795246598
2018/02/07 02:00:00,2018/02/07 04:00:00,332.36Mbps,299128190411
2018/02/07 04:00:00,2018/02/07 06:00:00,265.43Mbps,238884008707
2018/02/07 06:00:00,2018/02/07 08:00:00,264.76Mbps,238280816897
2018/02/07 08:00:00,2018/02/07 10:00:00,437.01Mbps,393304945829
2018/02/07 10:00:00,2018/02/07 12:00:00,578.74Mbps,520865449501
2018/02/07 12:00:00,2018/02/07 14:00:00,573.95Mbps,516559243273
2018/02/07 14:00:00,2018/02/07 16:00:00,659.55Mbps,593597857322
2018/02/07 16:00:00,2018/02/07 18:00:00,606.95Mbps,546258553701
2018/02/07 18:00:00,2018/02/07 20:00:00,546.80Mbps,492118261164
2018/02/07 20:00:00,2018/02/07 22:00:00,523.51Mbps,471155307611
2018/02/07 22:00:00,2018/02/08 00:00:00,552.29Mbps,497060928654
2018/02/08 00:00:00,2018/02/08 02:00:00,478.62Mbps,430758192458
2018/02/08 02:00:00,2018/02/08 04:00:00,329.31Mbps,296377227014
2018/02/08 04:00:00,2018/02/08 06:00:00,341.71Mbps,307542480374
2018/02/08 06:00:00,2018/02/08 08:00:00,282.14Mbps,253923088800
2018/02/08 08:00:00,2018/02/08 10:00:00,443.43Mbps,399085725910
2018/02/08 10:00:00,2018/02/08 12:00:00,617.65Mbps,555884506023
2018/02/08 12:00:00,2018/02/08 14:00:00,600.60Mbps,540539103958
2018/02/08 14:00:00,2018/02/08 16:00:00,671.83Mbps,604645952432
2018/02/08 16:00:00,2018/02/08 18:00:00,630.35Mbps,567317922879
2018/02/08 18:00:00,2018/02/08 20:00:00,600.62Mbps,540558559503
2018/02/08 20:00:00,2018/02/08 22:00:00,648.37Mbps,583535966946
2018/02/08 22:00:00,2018/02/09 00:00:00,632.11Mbps,568902137280
2018/02/09 00:00:00,2018/02/09 02:00:00,551.12Mbps,496008416067
2018/02/09 02:00:00,2018/02/09 04:00:00,444.84Mbps,400358600888
2018/02/09 04:00:00,2018/02/09 06:00:00,344.02Mbps,309616297319
2018/02/09 06:00:00,2018/02/09 08:00:00,336.35Mbps,302713729065
2018/02/09 08:00:00,2018/02/09 10:00:00,491.45Mbps,442304894921
2018/02/09 10:00:00,2018/02/09 12:00:00,603.50Mbps,543148542138
2018/02/09 12:00:00,2018/02/09 14:00:00,566.17Mbps,509548642051
2018/02/09 14:00:00,2018/02/09 16:00:00,628.16Mbps,565341570702
2018/02/09 16:00:00,2018/02/09 18:00:00,613.88Mbps,552492019217
2018/02/09 18:00:00,2018/02/09 20:00:00,628.17Mbps,565353384243
2018/02/09 20:00:00,2018/02/09 22:00:00,531.08Mbps,477969264764
2018/02/09 22:00:00,2018/02/10 00:00:00,511.15Mbps,460039085742
2018/02/10 00:00:00,2018/02/10 02:00:00,414.95Mbps,373455582178
2018/02/10 02:00:00,2018/02/10 04:00:00,372.28Mbps,335053331970
2018/02/10 04:00:00,2018/02/10 06:00:00,263.73Mbps,237356992138
2018/02/10 06:00:00,2018/02/10 08:00:00,244.61Mbps,220145553115
2018/02/10 08:00:00,2018/02/10 10:00:00,305.90Mbps,275314434313
2018/02/10 10:00:00,2018/02/10 12:00:00,389.35Mbps,350411906518
2018/02/10 12:00:00,2018/02/10 14:00:00,456.58Mbps,410924784974
2018/02/10 14:00:00,2018/02/10 16:00:00,501.14Mbps,451027575159
2018/02/10 16:00:00,2018/02/10 18:00:00,475.48Mbps,427930131619
2018/02/10 18:00:00,2018/02/10 20:00:00,501.78Mbps,451605022108
2018/02/10 20:00:00,2018/02/10 22:00:00,509.01Mbps,458112018328
2018/02/10 22:00:00,2018/02/11 00:00:00,489.26Mbps,440337688990
2018/02/11 00:00:00,2018/02/11 02:00:00,445.23Mbps,400708564094
2018/02/11 02:00:00,2018/02/11 04:00:00,332.59Mbps,299334868887
2018/02/11 04:00:00,2018/02/11 06:00:00,264.29Mbps,237864754254
2018/02/11 06:00:00,2018/02/11 08:00:00,251.04Mbps,225938304491
2018/02/11 08:00:00,2018/02/11 10:00:00,292.09Mbps,262881080139
2018/02/11 10:00:00,2018/02/11 12:00:00,360.76Mbps,324682022547
2018/02/11 12:00:00,2018/02/11 14:00:00,410.39Mbps,369355422005
2018/02/11 14:00:00,2018/02/11 16:00:00,414.60Mbps,373139536612
2018/02/11 16:00:00,2018/02/11 18:00:00,375.21Mbps,337691007982
2018/02/11 18:00:00,2018/02/11 20:00:00,395.99Mbps,356395409130
2018/02/11 20:00:00,2018/02/11 22:00:00,430.55Mbps,387492876286
2018/02/11 22:00:00,2018/02/12 00:00:00,415.22Mbps,373698879482
2018/02/12 00:00:00,2018/02/12 02:00:00,410.15Mbps,369133774233
2018/02/12 02:00:00,2018/02/12 04:00:00,375.27Mbps,337741029351
2018/02/12 04:00:00,2018/02/12 06:00:00,280.86Mbps,252774957125
2018/02/12 06:00:00,2018/02/12 08:00:00,251.63Mbps,226466954806
2018/02/12 08:00:00,2018/02/12 10:00:00,338.53Mbps,304675514531
2018/02/12 10:00:00,2018/02/12 12:00:00,560.47Mbps,504420624414
2018/02/12 12:00:00,2018/02/12 14:00:00,540.33Mbps,486300315697
2018/02/12 14:00:00,2018/02/12 16:00:00,598.07Mbps,538262573034
2018/02/12 16:00:00,2018/02/12 18:00:00,640.48Mbps,576436352195
2018/02/12 18:00:00,2018/02/12 20:00:00,531.70Mbps,478531744936
2018/02/12 20:00:00,2018/02/12 22:00:00,534.89Mbps,481399726305
2018/02/12 22:00:00,2018/02/13 00:00:00,574.46Mbps,517017867941
2018/02/13 00:00:00,2018/02/13 02:00:00,530.43Mbps,477385304282
2018/02/13 02:00:00,2018/02/13 04:00:00,468.70Mbps,421830608061
2018/02/13 04:00:00,2018/02/13 06:00:00,416.30Mbps,374668431990
2018/02/13 06:00:00,2018/02/13 08:00:00,387.54Mbps,348789431382
2018/02/13 08:00:00,2018/02/13 10:00:00,424.90Mbps,382414462419
2018/02/13 10:00:00,2018/02/13 12:00:00,504.64Mbps,454174077998
2018/02/13 12:00:00,2018/02/13 14:00:00,554.78Mbps,499299072328
2018/02/13 14:00:00,2018/02/13 16:00:00,580.83Mbps,522750063891
2018/02/13 16:00:00,2018/02/13 18:00:00,510.35Mbps,459318870084
2018/02/13 18:00:00,2018/02/13 20:00:00,501.52Mbps,451366010987
2018/02/13 20:00:00,2018/02/13 22:00:00,480.70Mbps,432630639276
2018/02/13 22:00:00,2018/02/14 00:00:00,482.22Mbps,433997855504
2018/02/14 00:00:00,2018/02/14 02:00:00,389.63Mbps,350671056341
2018/02/14 02:00:00,2018/02/14 04:00:00,289.87Mbps,260883312353
2018/02/14 04:00:00,2018/02/14 06:00:00,248.23Mbps,223407929876
2018/02/14 06:00:00,2018/02/14 08:00:00,260.50Mbps,234448684825
2018/02/14 08:00:00,2018/02/14 10:00:00,482.07Mbps,433858923914
2018/02/14 10:00:00,2018/02/14 12:00:00,581.52Mbps,523365420153
2018/02/14 12:00:00,2018/02/14 14:00:00,570.12Mbps,513109448162
2018/02/14 14:00:00,2018/02/14 16:00:00,644.44Mbps,579996810392
2018/02/14 16:00:00,2018/02/14 18:00:00,641.66Mbps,577491617956
2018/02/14 18:00:00,2018/02/14 20:00:00,528.52Mbps,475667825855
2018/02/14 20:00:00,2018/02/14 22:00:00,495.18Mbps,445660871823
2018/02/14 22:00:00,2018/02/15 00:00:00,476.87Mbps,429182279001
2018/02/15 00:00:00,2018/02/15 02:00:00,393.08Mbps,353771040177
2018/02/15 02:00:00,2018/02/15 04:00:00,329.02Mbps,296121318575
2018/02/15 04:00:00,2018/02/15 06:00:00,253.15Mbps,227836522446
2018/02/15 06:00:00,2018/02/15 08:00:00,238.45Mbps,214602614038
2018/02/15 08:00:00,2018/02/15 10:00:00,370.50Mbps,333452486894
2018/02/15 10:00:00,2018/02/15 12:00:00,488.26Mbps,439435167570
2018/02/15 12:00:00,2018/02/15 14:00:00,513.82Mbps,462436945956
2018/02/15 14:00:00,2018/02/15 16:00:00,574.67Mbps,517205728039
2018/02/15 16:00:00,2018/02/15 18:00:00,581.57Mbps,523416310977
2018/02/15 18:00:00,2018/02/15 20:00:00,464.54Mbps,418087683892
2018/02/15 20:00:00,2018/02/15 22:00:00,439.48Mbps,395530351334
2018/02/15 22:00:00,2018/02/16 00:00:00,480.16Mbps,432147666443
2018/02/16 00:00:00,2018/02/16 02:00:00,444.66Mbps,400189660261
2018/02/16 02:00:00,2018/02/16 04:00:00,300.05Mbps,270048523988
2018/02/16 04:00:00,2018/02/16 06:00:00,254.91Mbps,229417020918
2018/02/16 06:00:00,2018/02/16 08:00:00,232.48Mbps,209227675238
2018/02/16 08:00:00,2018/02/16 10:00:00,373.26Mbps,335937938604
2018/02/16 10:00:00,2018/02/16 12:00:00,527.35Mbps,474614663163
2018/02/16 12:00:00,2018/02/16 14:00:00,594.11Mbps,534695203037
2018/02/16 14:00:00,2018/02/16 16:00:00,575.97Mbps,518374413337
2018/02/16 16:00:00,2018/02/16 18:00:00,572.98Mbps,515680142282
2018/02/16 18:00:00,2018/02/16 20:00:00,496.87Mbps,447187398412
2018/02/16 20:00:00,2018/02/16 22:00:00,417.80Mbps,376022270650
2018/02/16 22:00:00,2018/02/17 00:00:00,437.20Mbps,393475715835
2018/02/17 00:00:00,2018/02/17 02:00:00,467.98Mbps,421183701580
2018/02/17 02:00:00,2018/02/17 04:00:00,393.73Mbps,354360100925
2018/02/17 04:00:00,2018/02/17 06:00:00,335.05Mbps,301546285870
2018/02/17 06:00:00,2018/02/17 08:00:00,274.30Mbps,246865900083
2018/02/17 08:00:00,2018/02/17 10:00:00,341.11Mbps,306996787131
2018/02/17 10:00:00,2018/02/17 12:00:00,359.68Mbps,323707883015
2018/02/17 12:00:00,2018/02/17 14:00:00,434.17Mbps,390755598226
2018/02/17 14:00:00,2018/02/17 16:00:00,486.62Mbps,437960294420
2018/02/17 16:00:00,2018/02/17 18:00:00,445.36Mbps,400827439141
2018/02/17 18:00:00,2018/02/17 20:00:00,428.95Mbps,386054076998
2018/02/17 20:00:00,2018/02/17 22:00:00,507.47Mbps,456722037664
2018/02/17 22:00:00,2018/02/18 00:00:00,457.83Mbps,412051385607
2018/02/18 00:00:00,2018/02/18 02:00:00,455.19Mbps,409672640368
2018/02/18 02:00:00,2018/02/18 04:00:00,323.45Mbps,291102368093
2018/02/18 04:00:00,2018/02/18 06:00:00,255.46Mbps,229910923014
2018/02/18 06:00:00,2018/02/18 08:00:00,226.99Mbps,204290573783
2018/02/18 08:00:00,2018/02/18 10:00:00,309.11Mbps,278199790755
2018/02/18 10:00:00,2018/02/18 12:00:00,358.52Mbps,322666318896
2018/02/18 12:00:00,2018/02/18 14:00:00,425.27Mbps,382746746032
2018/02/18 14:00:00,2018/02/18 16:00:00,441.68Mbps,397514145137
2018/02/18 16:00:00,2018/02/18 18:00:00,455.19Mbps,409674630267
2018/02/18 18:00:00,2018/02/18 20:00:00,430.48Mbps,387435485607
2018/02/18 20:00:00,2018/02/18 22:00:00,457.88Mbps,412093567648
2018/02/18 22:00:00,2018/02/19 00:00:00,435.64Mbps,392080386181
2018/02/19 00:00:00,2018/02/19 02:00:00,365.01Mbps,328508451308
2018/02/19 02:00:00,2018/02/19 04:00:00,298.75Mbps,268879273395
2018/02/19 04:00:00,2018/02/19 06:00:00,240.57Mbps,216514122185
2018/02/19 06:00:00,2018/02/19 08:00:00,243.52Mbps,219169527570
2018/02/19 08:00:00,2018/02/19 10:00:00,399.34Mbps,359406048197
2018/02/19 10:00:00,2018/02/19 12:00:00,531.03Mbps,477926290905
2018/02/19 12:00:00,2018/02/19 14:00:00,642.14Mbps,577922985168
2018/02/19 14:00:00,2018/02/19 16:00:00,647.71Mbps,582942391324
2018/02/19 16:00:00,2018/02/19 18:00:00,560.17Mbps,504151847027
2018/02/19 18:00:00,2018/02/19 20:00:00,549.03Mbps,494128156879
2018/02/19 20:00:00,2018/02/19 22:00:00,462.65Mbps,416384769985
2018/02/19 22:00:00,2018/02/20 00:00:00,448.14Mbps,403322618459
2018/02/20 00:00:00,2018/02/20 02:00:00,510.30Mbps,459266220182
2018/02/20 02:00:00,2018/02/20 04:00:00,326.55Mbps,293891381647
2018/02/20 04:00:00,2018/02/20 06:00:00,207.46Mbps,186713377124
2018/02/20 06:00:00,2018/02/20 08:00:00,249.41Mbps,224469230177
2018/02/20 08:00:00,2018/02/20 10:00:00,421.38Mbps,379237622315
2018/02/20 10:00:00,2018/02/20 12:00:00,521.87Mbps,469682123292
2018/02/20 12:00:00,2018/02/20 14:00:00,588.45Mbps,529605493706
2018/02/20 14:00:00,2018/02/20 16:00:00,597.03Mbps,537328249510
2018/02/20 16:00:00,2018/02/20 18:00:00,581.49Mbps,523337399690
2018/02/20 18:00:00,2018/02/20 20:00:00,558.82Mbps,502937473559
2018/02/20 20:00:00,2018/02/20 22:00:00,535.57Mbps,482016247176
2018/02/20 22:00:00,2018/02/21 00:00:00,470.86Mbps,423772173350
2018/02/21 00:00:00,2018/02/21 02:00:00,425.04Mbps,382532097385
2018/02/21 02:00:00,2018/02/21 04:00:00,328.39Mbps,295547902490
2018/02/21 04:00:00,2018/02/21 06:00:00,265.68Mbps,239111177543
2018/02/21 06:00:00,2018/02/21 08:00:00,235.06Mbps,211553165590
2018/02/21 08:00:00,2018/02/21 10:00:00,378.59Mbps,340728042632
2018/02/21 10:00:00,2018/02/21 12:00:00,560.38Mbps,504340772551
2018/02/21 12:00:00,2018/02/21 14:00:00,572.04Mbps,514840020412
2018/02/21 14:00:00,2018/02/21 16:00:00,605.51Mbps,544959966253
2018/02/21 16:00:00,2018/02/21 18:00:00,565.04Mbps,508531651487
2018/02/21 18:00:00,2018/02/21 20:00:00,492.71Mbps,443435730622
2018/02/21 20:00:00,2018/02/21 22:00:00,516.56Mbps,464906846489
2018/02/21 22:00:00,2018/02/22 00:00:00,510.80Mbps,459719308866
2018/02/22 00:00:00,2018/02/22 02:00:00,425.58Mbps,383023686385
2018/02/22 02:00:00,2018/02/22 04:00:00,330.07Mbps,297063870631
2018/02/22 04:00:00,2018/02/22 06:00:00,254.02Mbps,228619915333
2018/02/22 06:00:00,2018/02/22 08:00:00,324.13Mbps,291718279714
2018/02/22 08:00:00,2018/02/22 10:00:00,376.96Mbps,339265276296
2018/02/22 10:00:00,2018/02/22 12:00:00,532.71Mbps,479443366708
2018/02/22 12:00:00,2018/02/22 14:00:00,609.23Mbps,548306951026
2018/02/22 14:00:00,2018/02/22 16:00:00,555.06Mbps,499552275242
2018/02/22 16:00:00,2018/02/22 18:00:00,543.75Mbps,489378443622
2018/02/22 18:00:00,2018/02/22 20:00:00,500.96Mbps,450864209517
2018/02/22 20:00:00,2018/02/22 22:00:00,507.10Mbps,456386490044
2018/02/22 22:00:00,2018/02/23 00:00:00,494.01Mbps,444604967848
2018/02/23 00:00:00,2018/02/23 02:00:00,423.01Mbps,380708898583
2018/02/23 02:00:00,2018/02/23 04:00:00,323.41Mbps,291065800740
2018/02/23 04:00:00,2018/02/23 06:00:00,255.67Mbps,230105167540
2018/02/23 06:00:00,2018/02/23 08:00:00,222.69Mbps,200423661361
2018/02/23 08:00:00,2018/02/23 10:00:00,361.71Mbps,325538310194
2018/02/23 10:00:00,2018/02/23 12:00:00,476.91Mbps,429220764667
2018/02/23 12:00:00,2018/02/23 14:00:00,503.32Mbps,452989320435
2018/02/23 14:00:00,2018/02/23 16:00:00,635.92Mbps,572324169403
2018/02/23 16:00:00,2018/02/23 18:00:00,537.49Mbps,483740442016
2018/02/23 18:00:00,2018/02/23 20:00:00,501.43Mbps,451291107898
2018/02/23 20:00:00,2018/02/23 22:00:00,418.98Mbps,377084389531
2018/02/23 22:00:00,2018/02/24 00:00:00,491.94Mbps,442746991675
2018/02/24 00:00:00,2018/02/24 02:00:00,412.89Mbps,371605430433
2018/02/24 02:00:00,2018/02/24 04:00:00,325.37Mbps,292836161589
2018/02/24 04:00:00,2018/02/24 06:00:00,264.49Mbps,238037488500
2018/02/24 06:00:00,2018/02/24 08:00:00,266.81Mbps,240129704775
2018/02/24 08:00:00,2018/02/24 10:00:00,309.83Mbps,278847346608
2018/02/24 10:00:00,2018/02/24 12:00:00,411.24Mbps,370112965257
2018/02/24 12:00:00,2018/02/24 14:00:00,403.91Mbps,363517173969
2018/02/24 14:00:00,2018/02/24 16:00:00,465.56Mbps,419004955618
2018/02/24 16:00:00,2018/02/24 18:00:00,468.50Mbps,421654004372
2018/02/24 18:00:00,2018/02/24 20:00:00,463.89Mbps,417501871154
2018/02/24 20:00:00,2018/02/24 22:00:00,447.24Mbps,402515142312
2018/02/24 22:00:00,2018/02/25 00:00:00,528.48Mbps,475635821206
2018/02/25 00:00:00,2018/02/25 02:00:00,463.53Mbps,417178092501
2018/02/25 02:00:00,2018/02/25 04:00:00,417.74Mbps,375969806517
2018/02/25 04:00:00,2018/02/25 06:00:00,298.06Mbps,268250298339
2018/02/25 06:00:00,2018/02/25 08:00:00,226.26Mbps,203636058165
2018/02/25 08:00:00,2018/02/25 10:00:00,288.61Mbps,259751306828
2018/02/25 10:00:00,2018/02/25 12:00:00,328.15Mbps,295335952931
2018/02/25 12:00:00,2018/02/25 14:00:00,375.07Mbps,337565951841
2018/02/25 14:00:00,2018/02/25 16:00:00,435.08Mbps,391575272077
2018/02/25 16:00:00,2018/02/25 18:00:00,444.02Mbps,399615260429
2018/02/25 18:00:00,2018/02/25 20:00:00,432.73Mbps,389456714636
2018/02/25 20:00:00,2018/02/25 22:00:00,488.93Mbps,440039715722
2018/02/25 22:00:00,2018/02/26 00:00:00,483.66Mbps,435298145803
2018/02/26 00:00:00,2018/02/26 02:00:00,466.16Mbps,419545340553
2018/02/26 02:00:00,2018/02/26 04:00:00,304.74Mbps,274262429016
2018/02/26 04:00:00,2018/02/26 06:00:00,257.39Mbps,231650776693
2018/02/26 06:00:00,2018/02/26 08:00:00,287.64Mbps,258880494588
2018/02/26 08:00:00,2018/02/26 10:00:00,385.47Mbps,346924765092
2018/02/26 10:00:00,2018/02/26 12:00:00,496.35Mbps,446715235300
2018/02/26 12:00:00,2018/02/26 14:00:00,508.53Mbps,457679440699
2018/02/26 14:00:00,2018/02/26 16:00:00,578.59Mbps,520732239297
2018/02/26 16:00:00,2018/02/26 18:00:00,595.15Mbps,535635312796
2018/02/26 18:00:00,2018/02/26 20:00:00,564.11Mbps,507703104569
2018/02/26 20:00:00,2018/02/26 22:00:00,516.34Mbps,464703541612
2018/02/26 22:00:00,2018/02/27 00:00:00,501.27Mbps,451147069903
2018/02/27 00:00:00,2018/02/27 02:00:00,414.38Mbps,372944067602
2018/02/27 02:00:00,2018/02/27 04:00:00,371.46Mbps,334315801670
2018/02/27 04:00:00,2018/02/27 06:00:00,235.47Mbps,211919110430
2018/02/27 06:00:00,2018/02/27 08:00:00,234.71Mbps,211238582079
2018/02/27 08:00:00,2018/02/27 10:00:00,331.96Mbps,298765928083
2018/02/27 10:00:00,2018/02/27 12:00:00,474.52Mbps,427066240483
2018/02/27 12:00:00,2018/02/27 14:00:00,481.07Mbps,432962926211
2018/02/27 14:00:00,2018/02/27 16:00:00,674.64Mbps,607176500415
2018/02/27 16:00:00,2018/02/27 18:00:00,539.30Mbps,485367005785
2018/02/27 18:00:00,2018/02/27 20:00:00,492.08Mbps,442867674662
2018/02/27 20:00:00,2018/02/27 22:00:00,532.55Mbps,479296103511
2018/02/27 22:00:00,2018/02/28 00:00:00,442.94Mbps,398646631614
2018/02/28 00:00:00,2018/02/28 02:00:00,425.54Mbps,382990311755
2018/02/28 02:00:00,2018/02/28 04:00:00,330.35Mbps,297310970130
2018/02/28 04:00:00,2018/02/28 06:00:00,215.68Mbps,194108650637
2018/02/28 06:00:00,2018/02/28 08:00:00,243.92Mbps,219526367131
2018/02/28 08:00:00,2018/02/28 09:49:30,291.40Mbps,239314619314
2018/02/28 10:05:30,2018/02/28 12:00:00,513.46Mbps,440930232467
2018/02/28 12:00:00,2018/02/28 14:00:00,516.01Mbps,464412663648
